id_int,id,x,y,net_type
79348,7982769684,-1.9094405,43.3122496,walk
79349,8000807803,-1.7996579,43.2248048,walk
79350,8000807812,-1.7929507,43.2272304,walk
79351,8003887424,-2.3405594,43.0308267,walk
79352,8006728365,-1.7611443,43.12227,walk
79353,8006756388,-1.7618807,43.1222498,walk
79354,8006756437,-1.7561177,43.1203362,walk
79355,8006756445,-1.7550976,43.1219774,walk
79356,8013128239,-1.7926371,43.0823198,walk
79357,8013128266,-1.7941338,43.0834,walk
79358,8013128272,-1.7868209,43.0840105,walk
79359,8013317919,-1.8247488,43.0902384,walk
79360,8013317962,-1.8233244,43.0822573,walk
79361,8013317973,-1.8247493,43.0841882,walk
79362,8013331220,-1.8294585,43.0880132,walk
79363,8013331248,-1.8255914,43.0873984,walk
79364,8013331261,-1.8255923,43.0868155,walk
79365,8013331269,-1.8249703,43.088478,walk
79366,8013331274,-1.8257035,43.0891825,walk
79367,8014090574,-1.9920772,43.3229613,walk
79368,8014090575,-1.9924991,43.3232406,walk
79369,8014090576,-1.9927632,43.3235022,walk
79370,8014090577,-1.992868,43.3234839,walk
79371,8015939315,-2.4710785,43.1843094,walk
79372,8015977041,-2.4700475,43.1840038,walk
79373,8016714036,-1.8540504,43.07932,walk
79374,8016714038,-1.8417239,43.0728136,walk
79375,8020993246,-2.5126106,43.0713148,walk
79376,8020993266,-2.5083107,43.0693217,walk
79377,8025604199,-1.793416,43.3571975,walk
79378,8025604200,-1.7934716,43.3571454,walk
79379,8025604202,-1.7937301,43.35715,walk
79380,8025604210,-1.7939008,43.3567006,walk
79381,8025604217,-1.7948012,43.3559529,walk
79382,8025604224,-1.79501,43.3559649,walk
79383,8039970626,-2.1098252,43.0004643,walk
79384,8039970630,-2.1100394,43.0002094,walk
79385,8040047741,-2.0390771,42.9787688,walk
79386,8042002015,-2.2585745,43.1767067,walk
79387,8042002020,-2.2469416,43.1784502,walk
79388,8042002021,-2.2471351,43.1786255,walk
79389,8042002022,-2.2468317,43.1783298,walk
79390,8042002023,-2.2466239,43.1781547,walk
79391,8042002044,-2.2517785,43.1750122,walk
79392,8042002045,-2.2517866,43.1751262,walk
79393,8044796561,-2.5383218,42.9807198,walk
79394,8044796569,-2.538268,42.9814617,walk
79395,8044796575,-2.5376919,42.9803913,walk
79396,8044824438,-2.5437377,42.9816949,walk
79397,8048719608,-2.4497476,43.0131979,walk
79398,8048719613,-2.4499496,43.0142804,walk
79399,8048719623,-2.5071934,42.9929707,walk
79400,8048719631,-2.5050373,42.9857162,walk
79401,8048719663,-2.506347,42.9824615,walk
79402,8050611169,-2.0149978,43.3023297,walk
79403,8051646566,-2.2543563,43.2028276,walk
79404,8051646567,-2.2543608,43.2028491,walk
79405,8062096610,-1.915685,43.3168217,walk
79406,8062096612,-1.9160596,43.3182676,walk
79407,8062096613,-1.9157796,43.3181532,walk
79408,8062096674,-1.9155097,43.3173131,walk
79409,8062100695,-1.9160469,43.3174227,walk
79410,8062100696,-1.9158712,43.3173845,walk
79411,8063148310,-1.9058302,43.0895319,walk
79412,8063148369,-1.9116426,43.099939,walk
79413,8063149216,-1.9127329,43.0827796,walk
79414,8063149256,-1.9119765,43.0834065,walk
79415,8063149273,-1.905385,43.0871216,walk
79416,8063149276,-1.9053769,43.0870873,walk
79417,8063149278,-1.9056532,43.0870393,walk
79418,8063149286,-1.9076461,43.0866446,walk
79419,8063149287,-1.9078021,43.0866102,walk
79420,8063149288,-1.9076834,43.0866135,walk
79421,8063149312,-1.9027967,43.0832429,walk
79422,8063149401,-1.8849785,43.0771309,walk
79423,8063149447,-1.8776536,43.0775097,walk
79424,8065134455,-1.9100335,43.0463407,walk
79425,8065134484,-1.9121821,43.047793,walk
79426,8065165660,-1.9083595,43.0436127,walk
79427,8065187390,-1.9114383,43.0470584,walk
79428,8065212785,-1.9009833,43.040678,walk
79429,8065212801,-1.9135854,43.0411499,walk
79430,8065936030,-1.9072172,43.3177975,walk
79431,8066224496,-2.4125318,43.1129309,walk
79432,8066892904,-1.881782,43.2976107,walk
79433,8066892906,-1.8812837,43.2987273,walk
79434,8066892907,-1.8819869,43.2986558,walk
79435,8066892908,-1.8820724,43.2990207,walk
79436,8066892913,-1.8820802,43.2990568,walk
79437,8066892914,-1.8828327,43.2989732,walk
79438,8066892921,-1.8843416,43.2989738,walk
79439,8066892927,-1.8836755,43.298289,walk
79440,8066892933,-1.8829168,43.2969692,walk
79441,8066897378,-1.8837979,43.3021429,walk
79442,8066959190,-1.8845098,43.3026668,walk
79443,8066959191,-1.8839469,43.3028271,walk
79444,8066959192,-1.8837685,43.3028666,walk
79445,8066959193,-1.8836164,43.302161,walk
79446,8066959194,-1.8834432,43.3021782,walk
79447,8066959195,-1.8835822,43.3028917,walk
79448,8066959196,-1.8841191,43.3027714,walk
79449,8066959197,-1.8840092,43.3022338,walk
79450,8066959198,-1.8833931,43.3028917,walk
79451,8066959199,-1.8832529,43.3021971,walk
79452,8066959200,-1.8833063,43.3024616,walk
79453,8066959201,-1.8827158,43.3026288,walk
79454,8066959203,-1.8839169,43.3021941,walk
79455,8071148666,-1.8794084,43.3416556,walk
79456,8071148668,-1.8827933,43.3430344,walk
79457,8071189208,-1.8516353,43.3508073,walk
79458,8071189210,-1.8512449,43.3507505,walk
79459,8071189225,-1.8610018,43.3508035,walk
79460,8071189227,-1.8778732,43.3416216,walk
79461,8071189259,-1.8521647,43.3512659,walk
79462,8071656334,-2.266072,43.180187,walk
79463,8072179866,-2.3887165,43.1518567,walk
79464,8073646669,-2.4786937,43.0546965,walk
79465,8078006482,-1.9553142,43.2790106,walk
79466,8078006484,-1.9552392,43.2787776,walk
79467,8078006496,-1.9550232,43.2811381,walk
79468,8078006502,-1.9545385,43.2801217,walk
79469,8078006508,-1.955015,43.2795347,walk
79470,8078020623,-1.9640863,43.2744067,walk
79471,8078020624,-1.964549,43.2750412,walk
79472,8078020632,-1.9653057,43.2742462,walk
79473,8078020655,-1.9711793,43.2759145,walk
79474,8078020661,-1.9737084,43.2731458,walk
79475,8078020667,-1.9734315,43.2726071,walk
79476,8078020668,-1.9733729,43.2725971,walk
79477,8078020680,-1.9732819,43.2736006,walk
79478,8078020702,-1.9672375,43.2728066,walk
79479,8078020704,-1.9760992,43.2741993,walk
79480,8078020707,-1.9753147,43.2742255,walk
79481,8078033623,-1.9697657,43.2803387,walk
79482,8078033631,-1.9725187,43.2793683,walk
79483,8078033642,-1.9770989,43.2788094,walk
79484,8078035874,-1.9722594,43.2729592,walk
79485,8079107352,-2.3508267,43.2976121,walk
79486,8079120923,-2.3465438,43.2934785,walk
79487,8081529643,-2.4790635,43.1852249,walk
79488,8081568266,-2.479038,43.1851464,walk
79489,8081926139,-2.3521269,43.296054,walk
79490,8081926140,-2.3519211,43.295736,walk
79491,8081926141,-2.3520262,43.2959335,walk
79492,8081926146,-2.3519949,43.2954001,walk
79493,8081926149,-2.3517723,43.2957798,walk
79494,8081926150,-2.3518448,43.2955353,walk
79495,8081926151,-2.3519561,43.2954225,walk
79496,8081926152,-2.3515488,43.2952585,walk
79497,8082633084,-1.8842283,43.2953074,walk
79498,8082633094,-1.8839097,43.2959418,walk
79499,8082633102,-1.8831499,43.2967789,walk
79500,8082633103,-1.8817333,43.2961069,walk
79501,8083826412,-2.4382429,43.2357295,walk
79502,8083827228,-2.4403747,43.235748,walk
79503,8083827231,-2.4404412,43.236041,walk
79504,8083827233,-2.4402131,43.2358691,walk
79505,8083827242,-2.4384208,43.2358621,walk
79506,8090682877,-2.166326,43.2858764,walk
79507,8090682878,-2.1663065,43.285874,walk
79508,8090682879,-2.1662586,43.2858696,walk
79509,8093398591,-1.9758896,43.2732469,walk
79510,8093398596,-1.9752978,43.2735202,walk
79511,8093398597,-1.9753539,43.2734886,walk
79512,8096583854,-2.0220248,43.2152652,walk
79513,8096583858,-2.0209559,43.2146551,walk
79514,8097064473,-2.0235572,43.2145928,walk
79515,8097309309,-2.1672084,43.2860695,walk
79516,8097333112,-2.0054341,43.3168188,walk
79517,8097333113,-2.0055228,43.3168695,walk
79518,8097333115,-2.005724,43.3168643,walk
79519,8097344125,-2.0065225,43.3156489,walk
79520,8097344126,-2.0061862,43.3158716,walk
79521,8098355127,-1.9554778,43.3314335,walk
79522,8098355199,-1.9606079,43.3315752,walk
79523,8098355201,-1.9606771,43.3315367,walk
79524,8098355209,-1.9610335,43.3311284,walk
79525,8098355210,-1.962056,43.3314659,walk
79526,8098355239,-1.9614317,43.3317165,walk
79527,8098355248,-1.9620621,43.3320031,walk
79528,8098355292,-1.9642441,43.331311,walk
79529,8099887005,-1.9108112,43.254693,walk
79530,8099887006,-1.933832,43.2468293,walk
79531,8099897322,-1.9380268,43.2484654,walk
79532,8104235655,-2.018731,43.3054915,walk
79533,8104235656,-2.0185991,43.3054813,walk
79534,8104235670,-2.0185892,43.305557,walk
79535,8104235676,-2.0177217,43.3057384,walk
79536,8104235677,-2.0174432,43.3055949,walk
79537,8104235682,-2.0180042,43.3053242,walk
79538,8104235683,-2.0176952,43.3052059,walk
79539,8104235684,-2.0182936,43.3054413,walk
79540,8104235685,-2.0172734,43.3050303,walk
79541,8108647580,-2.021663,43.303697,walk
79542,8108647584,-2.0215966,43.3034551,walk
79543,8111493259,-1.9206991,43.3124879,walk
79544,8111493262,-1.9167574,43.3143441,walk
79545,8111493264,-1.9169413,43.314341,walk
79546,8111493271,-1.9170151,43.3140247,walk
79547,8111493278,-1.9163257,43.3155958,walk
79548,8111493288,-1.9141494,43.3170067,walk
79549,8111493302,-1.9225107,43.3209733,walk
79550,8111493307,-1.9219952,43.3208922,walk
79551,8111520241,-1.9146098,43.3178235,walk
79552,8111520248,-1.9163695,43.3147265,walk
79553,8111541150,-2.016308,43.304751,walk
79554,8111563293,-1.938433,43.3185531,walk
79555,8111563294,-1.938026,43.3186989,walk
79556,8111563297,-1.9377431,43.3188893,walk
79557,8111563303,-1.9381014,43.3188774,walk
79558,8111563308,-1.9379458,43.3187738,walk
79559,8111571322,-1.9380759,43.3187581,walk
79560,8111571327,-1.9380722,43.3187731,walk
79561,8111571328,-1.9380464,43.3187696,walk
79562,8111571333,-1.9412736,43.3164683,walk
79563,8111571364,-1.9411506,43.3168237,walk
79564,8111571368,-1.9408487,43.3176664,walk
79565,8111571376,-1.9410345,43.3178367,walk
79566,8118507071,-1.9660232,43.3290688,walk
79567,8118507086,-1.9663934,43.3287156,walk
79568,8118507087,-1.9668076,43.3287235,walk
79569,8118507107,-1.9676686,43.3282253,walk
79570,8118552904,-1.9620114,43.328905,walk
79571,8118555123,-1.9683478,43.3282615,walk
79572,8119101617,-1.940828,43.248078,walk
79573,8120857207,-2.4755101,43.1895668,walk
79574,8120861282,-2.4841829,43.1950326,walk
79575,8120861319,-2.4811131,43.1936329,walk
79576,8120861648,-2.4031751,43.1669608,walk
79577,8120861651,-2.4035283,43.1669056,walk
79578,8120861658,-2.4034126,43.1670609,walk
79579,8120861668,-2.4033375,43.1668053,walk
79580,8120907948,-2.3873718,43.1745655,walk
79581,8121053885,-2.3580807,43.3001795,walk
79582,8121053905,-2.3612552,43.3027638,walk
79583,8121060626,-1.8962114,43.0563142,walk
79584,8121282019,-1.8803106,43.0856416,walk
79585,8121282022,-1.8806626,43.0857478,walk
79586,8121682876,-1.9160413,43.2747802,walk
79587,8121682897,-1.9157061,43.2754092,walk
79588,8121682912,-1.9357124,43.2784295,walk
79589,8122234352,-1.7935205,43.2726605,walk
79590,8124861861,-2.3628857,43.2998699,walk
79591,8125296122,-1.925747,43.3096422,walk
79592,8125296128,-1.9243227,43.310659,walk
79593,8125296129,-1.9241162,43.3106551,walk
79594,8125296130,-1.9256622,43.3096097,walk
79595,8125296131,-1.9257294,43.3096707,walk
79596,8125296132,-1.925694,43.309728,walk
79597,8125758445,-1.9245571,43.2417183,walk
79598,8127445786,-1.8502148,43.0098664,walk
79599,8127446347,-1.8522098,43.0055194,walk
79600,8127446440,-1.8269497,43.0163146,walk
79601,8127446451,-1.8250182,43.0166996,walk
79602,8127446473,-1.8265414,43.0193577,walk
79603,8127446501,-1.8282873,43.0229048,walk
79604,8127446528,-1.8168567,43.0184599,walk
79605,8127446571,-1.8700043,43.0091262,walk
79606,8134151041,-1.9209911,43.3126113,walk
79607,8134151042,-1.9209161,43.3125763,walk
79608,8138690740,-2.354088,43.2961278,walk
79609,8138690741,-2.3539183,43.2957355,walk
79610,8138690742,-2.3534697,43.2959032,walk
79611,8138690743,-2.3537636,43.2957934,walk
79612,8138690744,-2.3499148,43.293432,walk
79613,8138690748,-2.3491943,43.2986499,walk
79614,8139128245,-2.0766517,43.1193588,walk
79615,8139128248,-2.0684281,43.118416,walk
79616,8139128249,-2.0643521,43.1136602,walk
79617,8143134074,-1.9670223,43.2762977,walk
79618,8143134086,-1.9664667,43.276666,walk
79619,8143134087,-1.9659477,43.2768264,walk
79620,8143158135,-1.9702353,43.277996,walk
79621,8143158142,-1.9703566,43.2775207,walk
79622,8143158160,-1.9707616,43.2786705,walk
79623,8143158161,-1.9707811,43.2779913,walk
79624,8143158162,-1.9703752,43.277741,walk
79625,8143180389,-1.9653386,43.2756244,walk
79626,8143180394,-1.9650415,43.2757915,walk
79627,8143180395,-1.9647071,43.2759033,walk
79628,8143202519,-1.9552644,43.2777101,walk
79629,8143202520,-1.9552204,43.2777647,walk
79630,8143202527,-1.9548686,43.2782936,walk
79631,8144060882,-2.3307239,43.279099,walk
79632,8144102657,-2.329598,43.2786759,walk
79633,8144102658,-2.3291815,43.278591,walk
79634,8144102670,-2.3292307,43.2787443,walk
79635,8144102671,-2.3295174,43.2785129,walk
79636,8148184753,-1.7438159,43.0869998,walk
79637,8151817181,-2.4781063,43.1918221,walk
79638,8151817182,-2.4786213,43.1919571,walk
79639,8151817189,-2.4799302,43.1914066,walk
79640,8151817205,-2.4797235,43.1914707,walk
79641,8151817206,-2.4799168,43.1914183,walk
79642,8151817210,-2.4784215,43.1921595,walk
79643,8151817213,-2.4783241,43.1920306,walk
79644,8154236387,-2.0730483,43.2466488,walk
79645,8154236392,-2.0736605,43.2475422,walk
79646,8154236395,-2.0738237,43.2476261,walk
79647,8154243820,-2.0601153,43.2526468,walk
79648,8154243829,-2.0596759,43.2530294,walk
79649,8155273233,-1.8664096,43.2919821,walk
79650,8155273239,-1.8653901,43.2921288,walk
79651,8155273241,-1.8651886,43.2920688,walk
79652,8155273242,-1.8651846,43.2919821,walk
79653,8155273247,-1.8651322,43.2919591,walk
79654,8155273249,-1.8661062,43.2933356,walk
79655,8155305250,-1.9658747,43.2724046,walk
79656,8155305251,-1.9657373,43.2724437,walk
79657,8155305253,-1.9650216,43.2725778,walk
79658,8155596413,-2.3921975,43.0795699,walk
79659,8157896717,-1.8576641,43.2918102,walk
79660,8157896718,-1.8586699,43.2918473,walk
79661,8157896738,-1.8601573,43.2924352,walk
79662,8158143019,-1.9799651,43.3043375,walk
79663,8158172765,-1.9789023,43.3033281,walk
79664,8158172766,-1.9781931,43.3033525,walk
79665,8158172772,-1.9798225,43.3037682,walk
79666,8158172777,-1.9800312,43.3048372,walk
79667,8158172780,-1.9801676,43.3053572,walk
79668,8158172783,-1.9802533,43.3059353,walk
79669,8158172784,-1.9798367,43.3059777,walk
79670,8158172788,-1.9801983,43.305354,walk
79671,8158172791,-1.9799427,43.30434,walk
79672,8158241953,-1.9789527,43.3048854,walk
79673,8158241954,-1.9789598,43.3049185,walk
79674,8158241956,-1.9788503,43.3050273,walk
79675,8158241960,-1.9794191,43.3066133,walk
79676,8158241961,-1.9793601,43.3066303,walk
79677,8158241962,-1.9794534,43.3065781,walk
79678,8158241964,-1.9792642,43.3066517,walk
79679,8158241966,-1.9811098,43.3070033,walk
79680,8158241967,-1.9811278,43.307102,walk
79681,8158241969,-1.9810119,43.3072003,walk
79682,8158241971,-1.9825592,43.3070908,walk
79683,8158241975,-1.9828132,43.3049479,walk
79684,8158241976,-1.9827206,43.3049447,walk
79685,8158241977,-1.9799996,43.3022338,walk
79686,8158241978,-1.979952,43.302285,walk
79687,8158242800,-1.9785158,43.3033309,walk
79688,8158242801,-1.9785188,43.3033412,walk
79689,8158242802,-1.9784819,43.3032066,walk
79690,8158324719,-1.9828678,43.3171086,walk
79691,8158324720,-1.982046,43.3174174,walk
79692,8158324722,-1.9813531,43.3177365,walk
79693,8158324723,-1.9820783,43.3174637,walk
79694,8158324724,-1.9828982,43.3171525,walk
79695,8158324725,-1.9828876,43.3171565,walk
79696,8158324756,-1.9826244,43.3057074,walk
79697,8166795448,-2.0150174,43.2657599,walk
79698,8166795466,-2.0133332,43.2665314,walk
79699,8166811029,-2.0109752,43.2672187,walk
79700,8166811202,-2.0038751,43.2689487,walk
79701,8166811219,-2.0028926,43.2688348,walk
79702,8166811228,-2.0031604,43.2691097,walk
79703,8166811288,-1.999787,43.2696195,walk
79704,8166811314,-2.0008938,43.2707033,walk
79705,8166811337,-1.9993799,43.2695744,walk
79706,8166811351,-1.9992462,43.2692076,walk
79707,8166811382,-1.9977581,43.2689389,walk
79708,8166811417,-1.9915293,43.2686859,walk
79709,8167911925,-1.9877825,43.3081086,walk
79710,8167911926,-1.9877859,43.3080658,walk
79711,8167911930,-1.9871528,43.3079493,walk
79712,8169115669,-2.064214,43.1326886,walk
79713,8170428734,-1.9807554,43.305952,walk
79714,8170428735,-1.9809262,43.3058589,walk
79715,8170428736,-1.9806126,43.3058975,walk
79716,8170428748,-1.9801693,43.3029865,walk
79717,8170428749,-1.9801373,43.3028069,walk
79718,8170428750,-1.9800263,43.3026442,walk
79719,8170428753,-1.9801648,43.3026222,walk
79720,8170428754,-1.9800888,43.3025886,walk
79721,8170428756,-1.9825321,43.304565,walk
79722,8170428757,-1.9823208,43.3056871,walk
79723,8170428759,-1.9824965,43.3057732,walk
79724,8170428762,-1.9827162,43.3046514,walk
79725,8170428768,-1.9827122,43.3051103,walk
79726,8170428772,-1.9821922,43.3035514,walk
79727,8170447994,-1.9798542,43.3022413,walk
79728,8170448005,-1.9825579,43.3058397,walk
79729,8170448006,-1.9824744,43.3058153,walk
79730,8170507508,-1.9809375,43.302971,walk
79731,8170507510,-1.9810795,43.3027197,walk
79732,8170507511,-1.9819204,43.3068174,walk
79733,8170507516,-1.9817647,43.3061203,walk
79734,8170536917,-1.981688,43.3057597,walk
79735,8170536921,-1.9821059,43.3057118,walk
79736,8170536922,-1.9817142,43.3058831,walk
79737,8170536923,-1.9817582,43.3059005,walk
79738,8170536924,-1.9818152,43.3059274,walk
79739,8170536925,-1.9818615,43.3059496,walk
79740,8170536926,-1.9819764,43.3058897,walk
79741,8170536927,-1.9819654,43.3058194,walk
79742,8170536928,-1.9819485,43.3057298,walk
79743,8170549665,-1.9808917,43.3071261,walk
79744,8170549666,-1.9808784,43.3070289,walk
79745,8170549673,-1.9792996,43.3065946,walk
79746,8170549674,-1.9795032,43.3065736,walk
79747,8170584032,-1.9798952,43.3041061,walk
79748,8170584033,-1.9794752,43.3041503,walk
79749,8170584034,-1.9799805,43.3045254,walk
79750,8170584035,-1.9795595,43.3045681,walk
79751,8170584036,-1.9796549,43.3045584,walk
79752,8170584038,-1.9799208,43.3045314,walk
79753,8170629787,-1.9809161,43.3059297,walk
79754,8170629788,-1.9810901,43.3069017,walk
79755,8170629790,-1.9810999,43.3069525,walk
79756,8170629792,-1.980932,43.3058848,walk
79757,8170629793,-1.9808357,43.3059409,walk
79758,8170629794,-1.9807231,43.3059562,walk
79759,8170629795,-1.9806445,43.3059658,walk
79760,8170629797,-1.9808613,43.3069109,walk
79761,8170629798,-1.9808769,43.3069832,walk
79762,8170629800,-1.9806229,43.3059457,walk
79763,8170629802,-1.9802709,43.3059039,walk
79764,8170629806,-1.9796821,43.3027493,walk
79765,8170629808,-1.9799763,43.302722,walk
79766,8170629811,-1.9799324,43.3023999,walk
79767,8170643418,-1.9799732,43.302575,walk
79768,8170939079,-1.9810566,43.3041233,walk
79769,8170939080,-1.980859,43.3041427,walk
79770,8170939081,-1.9806484,43.3041624,walk
79771,8170939087,-1.9808066,43.3042315,walk
79772,8170939088,-1.980811,43.3042524,walk
79773,8170939089,-1.9807465,43.3042571,walk
79774,8170939090,-1.9807437,43.3042378,walk
79775,8170939091,-1.9807455,43.3042163,walk
79776,8170939092,-1.9807963,43.3042118,walk
79777,8171114207,-1.9367313,43.31376,walk
79778,8171114208,-1.9380941,43.3135879,walk
79779,8171114213,-1.9378958,43.3135415,walk
79780,8171121051,-1.9921441,43.3084316,walk
79781,8171121053,-1.9922376,43.3084038,walk
79782,8171121055,-1.992331,43.3084759,walk
79783,8171121056,-1.9922518,43.308382,walk
79784,8171878355,-1.9330788,43.3162688,walk
79785,8172041711,-2.2605769,43.2987621,walk
79786,8172066185,-2.2674752,43.280183,walk
79787,8172066190,-2.2673821,43.2802728,walk
79788,8172066193,-2.2671713,43.2800631,walk
79789,8172066194,-2.2672277,43.2802773,walk
79790,8172087419,-2.253017,43.301109,walk
79791,8172170741,-2.2576036,43.2993142,walk
79792,8172191376,-2.2655953,43.2958934,walk
79793,8172229374,-2.2670112,43.2879817,walk
79794,8176901547,-1.8840708,43.2929198,walk
79795,8176901548,-1.884152,43.292826,walk
79796,8176901550,-1.8849683,43.2925733,walk
79797,8176901556,-1.8843077,43.291824,walk
79798,8176901561,-1.8840377,43.2921292,walk
79799,8177551421,-2.4384734,43.1994227,walk
79800,8177551434,-2.4523301,43.1897479,walk
79801,8177551435,-2.4520417,43.1898217,walk
79802,8177551437,-2.4516801,43.1899475,walk
79803,8177551455,-2.4495483,43.1912273,walk
79804,8177551456,-2.4494305,43.1910885,walk
79805,8177551459,-2.4478439,43.1909786,walk
79806,8177551480,-2.4425516,43.1918946,walk
79807,8181007314,-1.8983844,43.2911352,walk
79808,8181228536,-1.7371712,43.1265396,walk
79809,8182246212,-2.2521497,43.0140935,walk
79810,8182246213,-2.2522194,43.0141592,walk
79811,8184611785,-1.9953458,43.3140217,walk
79812,8184611787,-1.9960257,43.3141295,walk
79813,8184611788,-1.9960068,43.314246,walk
79814,8184611793,-1.9957587,43.3141018,walk
79815,8184611796,-1.9956931,43.3140049,walk
79816,8184611806,-1.9924726,43.3137949,walk
79817,8184611810,-1.9920764,43.3137737,walk
79818,8184618117,-1.9922075,43.3136197,walk
79819,8185190776,-2.0887924,43.0521989,walk
79820,8185190779,-2.0869672,43.048367,walk
79821,8185190781,-2.087163,43.0483469,walk
79822,8187740350,-2.0148194,43.3012031,walk
79823,8187740352,-2.0148288,43.3009956,walk
79824,8187740354,-2.0145904,43.3007509,walk
79825,8187740355,-2.0148452,43.3009648,walk
79826,8187740356,-2.0146332,43.3008973,walk
79827,8187740357,-2.0145877,43.300867,walk
79828,8187740366,-2.0153594,43.3012975,walk
79829,8187740371,-2.0161775,43.3008314,walk
79830,8187740373,-2.0166123,43.3008112,walk
79831,8187740376,-2.0166181,43.3008802,walk
79832,8187740378,-2.0164395,43.3008831,walk
79833,8187740382,-2.0162115,43.3012989,walk
79834,8187740386,-2.0179503,43.3011558,walk
79835,8187740389,-2.0177425,43.3008149,walk
79836,8187740390,-2.0176894,43.3007086,walk
79837,8187757445,-1.9575355,43.2005544,walk
79838,8187757454,-1.9578357,43.200529,walk
79839,8187757472,-1.9610547,43.2014476,walk
79840,8187757495,-1.9602883,43.2022367,walk
79841,8187759472,-1.9429076,43.2030284,walk
79842,8187779722,-1.9590562,43.2041714,walk
79843,8187779744,-1.9576832,43.2055722,walk
79844,8187779769,-1.9589465,43.2064708,walk
79845,8187779800,-1.96127,43.2084925,walk
79846,8187779801,-1.9613424,43.2084312,walk
79847,8187779845,-1.9588856,43.2127125,walk
79848,8187779846,-1.9589046,43.2127573,walk
79849,8187779853,-1.9523697,43.213353,walk
79850,8187797213,-1.9440666,43.2135281,walk
79851,8188761072,-1.9662802,43.3087724,walk
79852,8188761075,-1.9657949,43.3117651,walk
79853,8191596892,-2.4202413,43.1317126,walk
79854,8191612856,-2.3986932,43.131334,walk
79855,8191612946,-2.3986786,43.128852,walk
79856,8192082806,-1.9751782,43.3171203,walk
79857,8193384202,-2.4367325,43.1932925,walk
79858,8193384215,-2.4409908,43.191798,walk
79859,8193400819,-2.4370586,43.192619,walk
79860,8193400820,-2.4406009,43.1919577,walk
79861,8193400821,-2.4412638,43.1917643,walk
79862,8193400822,-2.4411299,43.1917599,walk
79863,8194051467,-2.0090412,43.3072263,walk
79864,8195092424,-1.901188,43.2915619,walk
79865,8195092426,-2.0021629,43.3011618,walk
79866,8196659244,-1.9530597,43.321489,walk
79867,8196820026,-1.8370898,43.245568,walk
79868,8196820031,-1.8374427,43.2463825,walk
79869,8197049465,-1.9793774,43.2613897,walk
79870,8197049467,-1.9792968,43.2612698,walk
79871,8197049473,-1.9779394,43.2606644,walk
79872,8197049483,-1.979309,43.2605716,walk
79873,8197788076,-1.8015117,43.0003698,walk
79874,8197788082,-1.7736262,42.9974773,walk
79875,8198584184,-1.7547239,43.3226236,walk
79876,8198629749,-1.7761339,43.3223308,walk
79877,8198845120,-1.9486694,43.2450194,walk
79878,8198845135,-1.9490764,43.2452332,walk
79879,8198896285,-1.9179551,43.2518378,walk
79880,8198896312,-1.9174424,43.2512947,walk
79881,8198897119,-1.9380251,43.2486839,walk
79882,8198897126,-1.9379934,43.2485097,walk
79883,8198907217,-1.9219511,43.2495711,walk
79884,8198907229,-1.9221221,43.2495404,walk
79885,8198907234,-1.9289769,43.2454453,walk
79886,8198907235,-1.9288592,43.2455329,walk
79887,8198924654,-1.9399944,43.2413852,walk
79888,8199968540,-1.7322665,42.9986909,walk
79889,8199968541,-1.7322643,42.9988958,walk
79890,8199968571,-1.7302264,42.9946957,walk
79891,8199968572,-1.7303341,42.9946728,walk
79892,8200012493,-2.3276177,42.9816901,walk
79893,8200012501,-2.3443342,42.9858011,walk
79894,8200018648,-2.2915176,43.174288,walk
79895,8200018656,-2.2915684,43.1744061,walk
79896,8200057125,-2.3482974,42.9955635,walk
79897,8200057136,-2.3512331,42.9890225,walk
79898,8200057138,-2.3516615,42.9881568,walk
79899,8200057168,-2.3465689,42.9947297,walk
79900,8200057193,-2.3343886,43.0083109,walk
79901,8200057211,-2.3415018,43.0079199,walk
79902,8200057212,-2.3403875,43.0089767,walk
79903,8200057239,-2.3476526,42.9969909,walk
79904,8200057240,-2.346413,43.0018377,walk
79905,8200057253,-2.3402793,43.0027339,walk
79906,8200057254,-2.3403843,43.0024269,walk
79907,8200057287,-2.3475708,42.9969724,walk
79908,8200057288,-2.34774,42.9961315,walk
79909,8200057290,-2.34779,42.997022,walk
79910,8200057315,-2.3477748,42.996382,walk
79911,8200072329,-2.3126088,43.0048357,walk
79912,8200072343,-2.3195515,43.0103937,walk
79913,8200084088,-2.309033,43.0057297,walk
79914,8200087969,-2.3158573,42.9895682,walk
79915,8200087971,-2.3163544,42.9898686,walk
79916,8200087973,-2.3169921,42.9893785,walk
79917,8200087975,-2.3163945,42.9900091,walk
79918,8200087977,-2.3148624,42.9914141,walk
79919,8200087986,-2.3163277,42.9893436,walk
79920,8200101573,-2.3693337,42.9812769,walk
79921,8200101574,-2.3716332,42.9818118,walk
79922,8200101579,-2.3790214,42.9827487,walk
79923,8200122324,-2.3166953,42.9903903,walk
79924,8200122338,-2.3177002,42.9881144,walk
79925,8200127527,-2.3297705,42.9886785,walk
79926,8200127555,-2.3509201,42.982924,walk
79927,8200156163,-2.3632228,43.0220518,walk
79928,8200156217,-2.3566482,43.0151672,walk
79929,8200156300,-2.3769664,42.9973083,walk
79930,8206702222,-1.9523447,43.3235589,walk
79931,8206702224,-1.9523888,43.3235511,walk
79932,8206702225,-1.9524691,43.3236804,walk
79933,8206702228,-1.9523647,43.3236729,walk
79934,8208559435,-2.0791202,43.128184,walk
